Player,.id,Rating,Games,Win,Draw,Loss,Lag,Team_Name
1396,2011,2365.278971,32,25,0,7,1,Temple
1435,2012,2365.246153,34,24,0,10,0,Vanderbilt
1217,2012,2365.233285,29,25,0,4,8,Harvard
1279,2001,2365.219854,31,24,0,7,0,Mississippi
1345,2011,2365.031922,32,25,0,7,2,Purdue
1396,2012,2364.945404,31,24,0,7,2,Temple
1268,2010,2364.900225,30,22,0,8,2,Maryland
1277,2014,2364.878696,34,26,0,8,0,Michigan St
1196,2013,2364.786269,33,26,0,7,0,Florida
1140,2007,2364.726264,32,24,0,8,1,BYU
1332,2015,2364.708117,33,24,0,9,1,Oregon
1257,1990,2364.698033,32,25,0,7,1,Louisville
1323,1987,2364.663026,29,22,0,7,1,Notre Dame
1409,2002,2364.181195,31,25,0,6,1,Tulsa
1139,2009,2364.138794,30,25,0,5,5,Butler
1438,1995,2363.952982,30,22,0,8,1,Virginia
1434,2015,2363.863201,30,25,0,5,5,Valparaiso
1190,2004,2363.861818,29,24,0,5,8,ETSU
1277,2013,2363.772036,32,24,0,8,1,Michigan St
1450,2007,2363.749385,32,25,0,7,2,Washington St
1431,1989,2363.632161,30,24,0,6,1,UTEP
1356,2005,2363.525281,32,25,0,7,7,S Illinois
1334,2004,2363.364834,30,23,0,7,1,Pacific
1103,2013,2363.328387,31,25,0,6,1,Akron
1233,1985,2363.305888,29,25,0,4,7,Iona
1386,2014,2363.231267,33,24,0,9,0,St Joseph's PA
1272,1987,2362.914626,34,26,0,8,0,Memphis
1245,2006,2362.910544,32,24,0,8,1,Kent
1125,2012,2362.906016,33,26,0,7,8,Belmont
1272,2003,2362.77575,29,23,0,6,2,Memphis
1400,1994,2362.479538,32,25,0,7,1,Texas
1338,1987,2362.458204,30,23,0,7,1,Pittsburgh
1417,1997,2362.449964,28,21,0,7,1,UCLA
1400,2007,2362.366545,33,24,0,9,0,Texas
1231,1992,2362.355399,29,23,0,6,0,Indiana
1328,2005,2362.337411,31,24,0,7,1,Oklahoma
1453,1994,2362.28668,32,26,0,6,5,WI Green Bay
1228,2006,2362.165103,31,25,0,6,2,Illinois
1423,2003,2361.854601,30,24,0,6,6,UNC Wilmington
1199,2009,2361.668837,34,25,0,9,0,Florida St
1361,2012,2361.66565,31,24,0,7,1,San Diego St
1356,2003,2361.645134,30,24,0,6,6,S Illinois
1264,2004,2361.393062,29,24,0,5,6,Manhattan
1323,2008,2361.310748,31,24,0,7,3,Notre Dame
1338,2006,2361.075674,31,24,0,7,1,Pittsburgh
1141,2003,2360.97933,29,23,0,6,1,C Michigan
1257,2011,2360.969962,34,25,0,9,1,Louisville
1412,2006,2360.961413,29,23,0,6,1,UAB
1416,2004,2360.939294,29,24,0,5,8,UCF
1335,1993,2360.867623,26,22,0,4,5,Penn
1403,1985,2360.788327,29,22,0,7,0,Texas Tech
1338,1988,2360.60574,29,23,0,6,1,Pittsburgh
1462,2011,2360.538869,31,24,0,7,2,Xavier
1201,2001,2360.197702,31,25,0,6,2,Fresno St
1387,2014,2360.18695,31,25,0,6,2,St Louis
1277,1995,2360.097339,27,22,0,5,1,Michigan St
1140,1992,2360.093597,31,25,0,6,2,BYU
1318,1987,2359.864021,30,24,0,6,1,Northeastern
1400,2004,2359.816826,30,23,0,7,0,Texas
1335,2003,2359.688232,27,22,0,5,5,Penn
1431,2005,2359.676237,32,25,0,7,1,UTEP
1459,2010,2359.651129,33,25,0,8,6,Wofford
1285,2012,2359.607088,29,23,0,6,4,Montana
1276,1998,2359.507766,31,23,0,8,0,Michigan
1400,2000,2359.269295,31,23,0,8,1,Texas
1196,2000,2359.21691,31,24,0,7,2,Florida
1112,1992,2359.214057,30,24,0,6,1,Arizona
1453,1991,2358.992997,28,22,0,6,5,WI Green Bay
1211,2010,2358.926332,31,25,0,6,6,Gonzaga
1417,1996,2358.821283,30,23,0,7,1,UCLA
1376,1998,2358.779928,29,22,0,7,0,South Carolina
1458,2012,2358.699161,33,24,0,9,1,Wisconsin
1396,1985,2358.629633,29,24,0,5,1,Temple
1386,2001,2358.614732,31,25,0,6,2,St Joseph's PA
1295,2014,2358.605182,28,22,0,6,5,N Dakota St
1419,1991,2358.591811,32,25,0,7,7,ULM
1329,2013,2358.458942,32,24,0,8,2,Oklahoma St
1242,2014,2358.445274,33,24,0,9,2,Kansas
1462,1998,2358.372107,29,22,0,7,1,Xavier
1280,1996,2358.320743,29,22,0,7,0,Mississippi St
1181,1989,2358.201528,31,24,0,7,0,Duke
1338,2010,2358.157469,32,24,0,8,3,Pittsburgh
1153,1997,2358.100156,32,25,0,7,2,Cincinnati
1329,2000,2358.065768,29,23,0,6,1,Oklahoma St
1396,1986,2357.945455,29,24,0,5,8,Temple
1449,2006,2357.834113,30,24,0,6,3,Washington
1459,2015,2357.678403,32,26,0,6,6,Wofford
1457,2005,2357.570266,29,24,0,5,8,Winthrop
1305,2004,2357.472814,30,22,0,8,1,Nevada
1151,1993,2357.47231,28,22,0,6,7,Chattanooga
1389,1991,2357.436707,30,24,0,6,7,St Peter's
1227,2004,2357.383486,31,24,0,7,5,IL Chicago
1433,2015,2357.361562,35,26,0,9,0,VA Commonwealth
1266,2013,2357.340249,31,23,0,8,3,Marquette
1264,1993,2357.33121,29,23,0,6,7,Manhattan
1393,2013,2357.266921,35,26,0,9,1,Syracuse
1373,1989,2357.2398,27,23,0,4,1,Siena
1462,1995,2357.194369,26,22,0,4,9,Xavier
1360,1987,2357.15977,28,23,0,5,7,San Diego
1178,1999,2357.129289,28,23,0,5,5,Detroit
1228,1987,2357.120926,30,23,0,7,1,Illinois
1417,2009,2357.084747,33,25,0,8,2,UCLA
1231,2012,2357.06517,33,25,0,8,2,Indiana
1257,1988,2357.029539,32,22,0,10,0,Louisville
1417,2013,2356.922597,34,25,0,9,1,UCLA
1256,2014,2356.899469,33,26,0,7,1,Louisiana Tech
1104,1989,2356.82628,30,23,0,7,0,Alabama
1293,2004,2356.623135,30,25,0,5,8,Murray St
1279,2013,2356.460325,34,26,0,8,0,Mississippi
1325,2012,2356.458959,33,26,0,7,1,Ohio
1323,2007,2356.438068,31,24,0,7,2,Notre Dame
1158,1996,2356.414431,25,22,0,3,11,Col Charleston
1139,2013,2356.321004,33,25,0,8,1,Butler
1329,1995,2356.141065,30,21,0,9,0,Oklahoma St
1393,2000,2356.078289,29,24,0,5,3,Syracuse
1407,2004,2356.07754,28,23,0,5,8,Troy
1191,1989,2356.049604,29,24,0,5,1,Evansville
1324,2010,2355.842351,32,24,0,8,5,Oakland
1409,1995,2355.81895,29,22,0,7,6,Tulsa
1379,2014,2355.7931,31,25,0,6,2,Southern Miss
1153,2012,2355.747873,34,24,0,10,1,Cincinnati
1458,2005,2355.539307,30,22,0,8,0,Wisconsin
1161,2015,2355.432725,32,26,0,6,2,Colorado St
1268,1995,2355.430741,30,23,0,7,1,Maryland
1305,2005,2355.099844,29,23,0,6,3,Nevada
1139,2000,2355.073341,30,23,0,7,6,Butler
1261,2006,2354.970899,30,22,0,8,1,LSU
1300,2014,2354.808059,31,26,0,5,1,NC Central
1314,2013,2354.783247,33,23,0,10,0,North Carolina
1314,1999,2354.742424,33,24,0,9,0,North Carolina
1462,2004,2354.715085,33,23,0,10,1,Xavier
1276,1989,2354.629153,27,21,0,6,1,Michigan
1163,2008,2354.575101,32,24,0,8,3,Connecticut
1155,1987,2354.476102,28,23,0,5,2,Clemson
1283,1990,2354.420626,28,22,0,6,5,Missouri St
1276,2013,2354.40467,32,25,0,7,2,Michigan
1296,1991,2354.389185,29,24,0,5,5,N Illinois
1257,2007,2354.343325,31,22,0,9,2,Louisville
1428,1996,2354.295589,29,23,0,6,1,Utah
1343,2011,2354.163817,30,24,0,6,1,Princeton
1110,2009,2354.122139,31,24,0,7,2,American Univ
1181,1993,2353.917124,30,23,0,7,2,Duke
1131,2004,2353.837751,28,23,0,5,8,Boston Univ
1137,2011,2353.729139,33,25,0,8,2,Bucknell
1208,1997,2353.715802,32,24,0,8,0,Georgia
1139,2003,2353.567936,29,24,0,5,5,Butler
1361,2015,2353.547974,33,25,0,8,1,San Diego St
1400,1995,2353.524683,28,22,0,6,1,Texas
1448,1997,2353.400471,29,23,0,6,1,Wake Forest
1449,2010,2353.306434,33,24,0,9,1,Washington
1140,2009,2353.240587,31,24,0,7,2,BYU
1305,2012,2353.235664,31,25,0,6,2,Nevada
1245,1999,2353.146731,27,21,0,6,4,Kent
1435,2008,2353.143054,33,26,0,7,2,Vanderbilt
1458,2011,2353.010395,31,23,0,8,2,Wisconsin
1211,2001,2352.97842,29,23,0,6,6,Gonzaga
1401,2010,2352.907184,31,22,0,9,2,Texas A&M
1352,2008,2352.898422,33,26,0,7,7,Robert Morris
1268,2007,2352.885143,32,24,0,8,3,Maryland
1326,2000,2352.774215,28,22,0,6,2,Ohio St
1373,1999,2352.730703,30,25,0,5,6,Siena
1158,1995,2352.555299,26,21,0,5,15,Col Charleston
1277,2005,2352.397382,28,22,0,6,2,Michigan St
1112,1999,2352.354515,28,22,0,6,1,Arizona
1436,2005,2352.234152,30,24,0,6,1,Vermont
1293,2006,2352.189198,29,23,0,6,8,Murray St
1166,2001,2352.166841,31,24,0,7,7,Creighton
1276,2012,2352.092705,32,23,0,9,1,Michigan
1311,1995,2352.058866,27,22,0,5,2,Nicholls St
1172,2015,2351.978461,30,23,0,7,1,Davidson
1104,2005,2351.757489,30,23,0,7,1,Alabama
1242,2001,2351.6694,28,22,0,6,1,Kansas
1323,2013,2351.582478,34,25,0,9,2,Notre Dame
1324,2011,2351.492486,33,24,0,9,5,Oakland
1266,1996,2351.337384,29,22,0,7,1,Marquette
1190,1990,2351.278809,29,23,0,6,7,ETSU
1196,2003,2351.262928,31,24,0,7,2,Florida
1166,1991,2351.249769,30,23,0,7,6,Creighton
1250,2012,2351.205968,32,25,0,7,4,Lehigh
1431,1987,2351.137332,29,23,0,6,1,UTEP
1172,1996,2350.988934,26,22,0,4,7,Davidson
1332,2013,2350.96552,34,26,0,8,1,Oregon
1196,1994,2350.816417,32,25,0,7,0,Florida
1281,1987,2350.77746,32,23,0,9,0,Missouri
1314,2014,2350.669913,32,23,0,9,2,North Carolina
1428,2003,2350.640871,30,23,0,7,2,Utah
1264,2014,2350.456834,32,25,0,7,6,Manhattan
1397,2000,2350.272158,29,23,0,6,2,Tennessee
1242,2005,2350.221936,29,23,0,6,1,Kansas
1211,1999,2350.210958,30,24,0,6,6,Gonzaga
1424,2011,2350.204039,32,24,0,8,2,UNLV
1112,2013,2349.941773,32,25,0,7,2,Arizona
1281,1990,2349.904685,28,23,0,5,2,Missouri
1387,2012,2349.843693,31,24,0,7,1,St Louis
1130,2004,2349.832321,32,23,0,9,2,Boston College
1254,2012,2349.800421,33,25,0,8,4,Long Island
1231,1986,2349.760089,28,21,0,7,1,Indiana
1375,2008,2349.650939,31,25,0,6,6,South Alabama
1242,1993,2349.489729,28,22,0,6,1,Kansas
1453,1992,2349.417025,28,24,0,4,6,WI Green Bay
1211,2008,2349.397973,32,25,0,7,6,Gonzaga
1405,2014,2349.366607,32,26,0,6,1,Toledo
1350,1988,2349.365883,30,24,0,6,6,Richmond
1139,2001,2349.330265,28,21,0,7,5,Butler
1279,1998,2349.306161,26,20,0,6,1,Mississippi
1434,2002,2349.155252,31,24,0,7,5,Valparaiso
1433,2004,2349.13565,30,23,0,7,6,VA Commonwealth
1225,1990,2349.100764,27,22,0,5,1,Idaho
1314,1985,2349.078237,31,23,0,8,0,North Carolina
1264,1995,2348.837813,29,25,0,4,6,Manhattan
1384,1991,2348.823445,31,24,0,7,10,St Francis PA
1443,2003,2348.706224,31,23,0,8,5,WKU
1181,1985,2348.668957,29,22,0,7,1,Duke
1140,2001,2348.343491,31,23,0,8,1,BYU
1329,1992,2348.329422,30,23,0,7,0,Oklahoma St
1394,2007,2348.251294,30,24,0,6,0,TAM C. Christi
1116,1992,2348.195056,29,22,0,7,1,Arkansas
1181,1997,2348.193922,31,23,0,8,2,Duke
1437,2010,2348.178826,31,24,0,7,3,Villanova
1330,2007,2348.168542,32,24,0,8,7,Old Dominion
1393,1994,2348.02268,27,21,0,6,2,Syracuse
1359,1999,2347.99658,26,22,0,4,8,Samford
1153,2011,2347.988842,33,25,0,8,3,Cincinnati
1307,1998,2347.901158,30,23,0,7,1,New Mexico
1207,2010,2347.698727,33,23,0,10,1,Georgetown
1163,2000,2347.584546,33,24,0,9,1,Connecticut
1393,2004,2347.542813,28,21,0,7,3,Syracuse
1206,2006,2347.530934,30,23,0,7,7,George Mason
1436,2007,2347.52344,32,25,0,7,1,Vermont
1328,1995,2347.340463,31,23,0,8,1,Oklahoma
1228,1985,2347.308424,31,23,0,8,1,Illinois
1435,2010,2347.223146,31,23,0,8,1,Vanderbilt
1295,2009,2347.209019,30,24,0,6,5,N Dakota St
1148,2000,2347.191366,30,25,0,5,7,Central Conn
1429,2005,2347.10325,31,24,0,7,1,Utah St
1211,2011,2347.077338,32,23,0,9,6,Gonzaga
1388,1989,2347.028963,27,23,0,4,7,St Mary's CA
1454,2003,2347.017734,30,23,0,7,5,WI Milwaukee
1307,1997,2346.955508,30,23,0,7,2,New Mexico
1454,2005,2346.951711,27,22,0,5,5,WI Milwaukee
1414,2001,2346.935633,26,22,0,4,2,UC Irvine
1164,1990,2346.910834,28,23,0,5,8,Coppin St
1393,1996,2346.844208,32,24,0,8,2,Syracuse
1185,1991,2346.829413,28,22,0,6,0,E Michigan
1257,2015,2346.825499,32,24,0,8,3,Louisville
1462,2007,2346.812661,32,24,0,8,2,Xavier
1396,1994,2346.73563,29,22,0,7,3,Temple
1338,2013,2346.727128,32,24,0,8,3,Pittsburgh
1225,1989,2346.691723,26,21,0,5,1,Idaho
1424,1988,2346.661246,29,24,0,5,1,UNLV
1361,2006,2346.42473,30,22,0,8,1,San Diego St
1443,2009,2346.331294,31,23,0,8,5,WKU
1133,1996,2346.320471,29,22,0,7,6,Bradley
1395,1987,2346.211934,29,23,0,6,3,TCU
1264,2003,2346.196077,29,23,0,6,6,Manhattan
1112,2002,2346.168104,31,22,0,9,1,Arizona
1228,1998,2346.155877,31,22,0,9,1,Illinois
1298,1985,2346.138817,28,23,0,5,1,Navy
1371,1991,2346.086405,29,21,0,8,0,Seton Hall
1333,1989,2346.067661,29,22,0,7,1,Oregon St
1424,2013,2346.032793,33,24,0,9,1,UNLV
1173,2009,2345.923251,33,26,0,7,2,Dayton
1257,1989,2345.878678,30,22,0,8,1,Louisville
1283,2011,2345.847957,33,25,0,8,7,Missouri St
1140,1988,2345.732508,30,25,0,5,2,BYU
1103,2007,2345.597475,32,25,0,7,1,Akron
1200,1991,2345.528818,30,23,0,7,8,Fordham
1310,2009,2345.504717,34,26,0,8,6,Niagara
1242,1994,2345.375199,31,24,0,7,1,Kansas
1429,2001,2345.3535,28,23,0,5,1,Utah St
1375,2006,2345.324576,29,23,0,6,5,South Alabama
1388,2005,2345.297753,31,23,0,8,6,St Mary's CA
1277,2015,2345.268963,34,23,0,11,0,Michigan St
1274,2002,2345.253294,31,24,0,7,2,Miami FL
1221,2007,2345.18008,33,25,0,8,2,Holy Cross
1155,2008,2345.161853,32,23,0,9,0,Clemson
1123,1990,2345.035547,28,22,0,6,0,Ball St
1452,1987,2344.98017,30,23,0,7,3,West Virginia
1181,1990,2344.975234,32,24,0,8,1,Duke
1203,2014,2344.923307,32,24,0,8,1,G Washington
1228,2002,2344.86413,31,23,0,8,1,Illinois
1272,2011,2344.800907,34,25,0,9,1,Memphis
1235,1996,2344.757689,30,22,0,8,0,Iowa St
1246,2014,2344.608455,34,24,0,10,0,Kentucky
1417,2001,2344.590094,29,21,0,8,1,UCLA
1145,1994,2344.550774,28,22,0,6,7,Canisius
1356,1995,2344.512961,30,22,0,8,6,S Illinois
1335,1999,2344.482967,26,21,0,5,5,Penn
1185,1996,2344.253686,27,22,0,5,1,E Michigan
1356,1994,2344.22176,28,22,0,6,6,S Illinois
1439,1996,2344.112498,27,22,0,5,3,Virginia Tech
1193,1986,2344.098102,29,23,0,6,8,Fairfield
1348,1988,2343.945443,31,25,0,6,3,Rhode Island
1314,2015,2343.84194,35,24,0,11,1,North Carolina
1221,2005,2343.705669,30,24,0,6,2,Holy Cross
1242,1991,2343.667327,28,21,0,7,1,Kansas
1191,1993,2343.5973,28,22,0,6,1,Evansville
1211,2000,2343.572764,32,24,0,8,6,Gonzaga
1104,1992,2343.47722,33,25,0,8,0,Alabama
1227,1998,2343.434206,27,22,0,5,8,IL Chicago
1277,2008,2343.41555,33,25,0,8,1,Michigan St
1124,2015,2343.39769,32,23,0,9,2,Baylor
1246,1991,2343.379695,28,22,0,6,8,Kentucky
1424,2000,2343.31428,30,23,0,7,1,UNLV
1112,1995,2343.241559,29,22,0,7,1,Arizona
1268,2000,2343.237693,33,24,0,9,0,Maryland
1329,1991,2343.217859,29,22,0,7,1,Oklahoma St
1221,1993,2343.205898,29,23,0,6,4,Holy Cross
1372,2013,2342.996207,27,23,0,4,1,SF Austin
1424,2012,2342.898739,32,24,0,8,2,UNLV
1231,2008,2342.889366,32,25,0,7,2,Indiana
1393,1998,2342.880552,32,24,0,8,1,Syracuse
1166,2005,2342.750953,33,23,0,10,6,Creighton
1458,2003,2342.613349,29,22,0,7,2,Wisconsin
1277,2010,2342.588145,32,24,0,8,2,Michigan St
1326,1999,2342.523506,30,22,0,8,1,Ohio St
1326,2002,2342.512162,30,23,0,7,0,Ohio St
1208,2003,2342.393507,27,19,0,8,7,Georgia
1190,1992,2342.390371,26,21,0,5,7,ETSU
1214,2002,2342.291705,31,25,0,6,1,Hampton
1253,2007,2342.168585,30,23,0,7,1,Long Beach St
1242,1985,2342.145239,30,23,0,7,4,Kansas
1155,1990,2342.029715,31,23,0,8,1,Clemson
1450,2008,2341.896921,32,24,0,8,2,Washington St
1332,2000,2341.862368,28,21,0,7,1,Oregon
1388,2009,2341.743644,30,24,0,6,2,St Mary's CA
1332,2014,2341.740299,32,23,0,9,3,Oregon
1344,1994,2341.703607,29,20,0,9,0,Providence
1345,2008,2341.676745,32,24,0,8,2,Purdue
1233,2012,2341.639762,32,25,0,7,7,Iona
1276,1994,2341.633096,28,21,0,7,1,Michigan
1139,2007,2341.6231,31,25,0,6,5,Butler
1166,2007,2341.571302,32,22,0,10,7,Creighton
1308,2007,2341.550998,32,24,0,8,1,New Mexico St
1224,1987,2341.519062,29,24,0,5,1,Howard
1462,1997,2341.509698,27,22,0,5,3,Xavier
1276,1990,2341.469872,28,21,0,7,0,Michigan
1253,2000,2341.432083,27,22,0,5,2,Long Beach St
1116,1998,2341.424056,30,23,0,7,1,Arkansas
1328,2015,2341.423149,32,22,0,10,2,Oklahoma
1293,1999,2341.409347,30,25,0,5,7,Murray St
1114,1988,2341.377351,30,24,0,6,2,Ark Little Rock
1178,1998,2341.376617,27,22,0,5,7,Detroit
1139,2011,2341.324839,31,22,0,9,5,Butler
1107,2015,2341.307706,32,24,0,8,1,Albany NY
1138,2015,2341.269501,32,23,0,9,1,Buffalo
1308,2013,2341.254378,33,23,0,10,1,New Mexico St
1322,2006,2341.152674,29,22,0,7,0,Northwestern LA
1428,2004,2341.057115,31,23,0,8,1,Utah
1424,2010,2341.034301,32,24,0,8,1,UNLV
1462,2009,2340.983074,32,25,0,7,2,Xavier
1402,1994,2340.95979,28,22,0,6,7,Texas St
1129,2015,2340.654291,31,23,0,8,2,Boise St
1210,1996,2340.497243,33,22,0,11,0,Georgia Tech
1453,1995,2340.415063,29,22,0,7,7,WI Green Bay
1277,1986,2340.403954,28,21,0,7,1,Michigan St
1401,2011,2340.290262,31,23,0,8,2,Texas A&M
1272,1996,2340.261492,29,22,0,7,2,Memphis
1299,1987,2340.166109,25,21,0,4,1,NC A&T
1276,1988,2340.147325,30,23,0,7,1,Michigan
1335,2000,2340.121378,28,21,0,7,5,Penn
1458,2013,2340.041212,34,23,0,11,0,Wisconsin
1390,2003,2339.954578,31,23,0,8,3,Stanford
1381,2001,2339.887673,27,22,0,5,5,Southern Utah
1246,2000,2339.796739,30,21,0,9,2,Kentucky
1293,1991,2339.749978,30,23,0,7,6,Murray St
1150,1999,2339.734496,32,22,0,10,1,Charlotte
1345,1990,2339.732923,28,21,0,7,0,Purdue
1140,2003,2339.652444,31,23,0,8,2,BYU
1418,2000,2339.40277,32,24,0,8,5,ULL
1326,2014,2339.353475,34,25,0,9,1,Ohio St
1285,2013,2339.29674,29,23,0,6,1,Montana
1275,1992,2339.294769,28,21,0,7,0,Miami OH
1113,2009,2339.17845,33,24,0,9,1,Arizona St
1431,2004,2339.145649,29,22,0,7,1,UTEP
1304,1994,2339.08296,29,20,0,9,0,Nebraska
1104,1990,2339.071177,32,24,0,8,0,Alabama
1335,1995,2339.040464,27,22,0,5,4,Penn
1460,2007,2338.881745,32,23,0,9,5,Wright St
1140,2015,2338.809055,32,23,0,9,5,BYU
1173,2015,2338.773183,33,25,0,8,0,Dayton
1403,2002,2338.725293,31,23,0,8,1,Texas Tech
1338,2014,2338.625918,34,25,0,9,1,Pittsburgh
1438,1987,2338.614887,30,21,0,9,1,Virginia
1258,1990,2338.483431,28,23,0,5,8,Loy Marymount
1209,2014,2338.473007,31,23,0,8,0,Georgia St
1455,2006,2338.47193,31,23,0,8,8,Wichita St
1431,2011,2338.371473,33,24,0,9,1,UTEP
1451,2013,2338.354289,30,24,0,6,1,Weber St
1123,1993,2338.342417,31,24,0,7,1,Ball St
1153,2005,2338.290362,31,24,0,7,3,Cincinnati
1386,2003,2338.16051,29,23,0,6,2,St Joseph's PA
1199,1993,2338.146859,31,22,0,9,2,Florida St
1266,1997,2338.035749,30,22,0,8,1,Marquette
1393,2006,2337.932801,34,23,0,11,1,Syracuse
1428,2015,2337.915413,31,23,0,8,2,Utah
1253,2012,2337.912152,31,23,0,8,1,Long Beach St
1177,1988,2337.85673,28,21,0,7,1,DePaul
1247,1988,2337.826973,32,23,0,9,8,La Salle
1433,2008,2337.770344,31,24,0,7,7,VA Commonwealth
1400,1991,2337.727764,30,22,0,8,0,Texas
1158,1998,2337.608471,27,22,0,5,8,Col Charleston
1409,1996,2337.556268,29,22,0,7,6,Tulsa
1165,2008,2337.531716,26,21,0,5,8,Cornell
1157,1991,2337.455904,29,23,0,6,7,Coastal Car
1261,2005,2337.430439,29,20,0,9,1,LSU
1161,2013,2337.365575,31,23,0,8,2,Colorado St
1320,2009,2337.308035,33,23,0,10,7,Northern Iowa
1433,2009,2337.234882,33,24,0,9,6,VA Commonwealth
1166,2000,2337.220983,32,23,0,9,6,Creighton
1143,1994,2337.093887,29,22,0,7,1,California
1228,1988,2337.080302,31,22,0,9,1,Illinois
1334,1997,2336.990879,27,22,0,5,0,Pacific
1453,1990,2336.964566,29,22,0,7,4,WI Green Bay
1275,1999,2336.905295,29,22,0,7,4,Miami OH
1248,2000,2336.882897,28,22,0,6,2,Lafayette
1329,1994,2336.850959,30,21,0,9,0,Oklahoma St
1393,2001,2336.779328,32,24,0,8,2,Syracuse
1129,1988,2336.739932,27,22,0,5,3,Boise St
1229,2008,2336.659487,32,23,0,9,7,Illinois St
1356,1990,2336.631688,31,24,0,7,6,S Illinois
1417,1999,2336.624489,30,22,0,8,1,UCLA
1458,2010,2336.59734,31,23,0,8,2,Wisconsin
1308,1991,2336.525576,27,22,0,5,2,New Mexico St
1433,1996,2336.498868,32,24,0,8,6,VA Commonwealth
1444,2014,2336.472034,31,22,0,9,1,W Michigan
1172,2012,2336.153772,31,24,0,7,6,Davidson
1333,1990,2335.913272,28,22,0,6,2,Oregon St
1328,2014,2335.912298,32,23,0,9,3,Oklahoma
1150,1997,2335.892265,29,21,0,8,1,Charlotte
1210,2004,2335.879226,32,23,0,9,1,Georgia Tech
1356,2002,2335.848379,33,26,0,7,6,S Illinois
1256,1987,2335.730724,27,20,0,7,3,Louisiana Tech
1309,1996,2335.726266,29,21,0,8,5,New Orleans
1462,1993,2335.608224,27,22,0,5,1,Xavier
1204,1989,2335.583595,28,23,0,5,5,Ga Southern
1275,1995,2335.479713,27,21,0,6,4,Miami OH
1283,1988,2335.447882,26,20,0,6,8,Missouri St
1451,1999,2335.430992,28,21,0,7,1,Weber St
1266,1994,2335.415403,29,21,0,8,2,Marquette
1203,1996,2335.399985,28,21,0,7,2,G Washington
1124,2014,2335.357813,33,22,0,11,1,Baylor
1203,1998,2335.278733,32,24,0,8,1,G Washington
1323,1985,2335.21759,28,20,0,8,1,Notre Dame
1174,2014,2335.19633,34,25,0,9,6,Delaware
1275,1986,2335.093905,28,22,0,6,1,Miami OH
1396,2013,2335.049623,32,23,0,9,2,Temple
1153,1994,2334.969833,31,22,0,9,1,Cincinnati
1344,1987,2334.942856,29,21,0,8,1,Providence
1217,2011,2334.912449,27,21,0,6,1,Harvard
1243,1988,2334.855838,28,20,0,8,0,Kansas St
1257,1993,2334.78272,27,19,0,8,0,Louisville
1143,2010,2334.775604,33,23,0,10,1,California
1443,2001,2334.754023,27,21,0,6,5,WKU
1243,2011,2334.594327,31,21,0,10,3,Kansas St
1431,1992,2334.542529,27,21,0,6,2,UTEP
1228,1990,2334.452115,27,20,0,7,1,Illinois
1385,1998,2334.444292,30,21,0,9,2,St John's
1157,2011,2334.387003,29,24,0,5,8,Coastal Car
1130,1997,2334.376741,29,21,0,8,1,Boston College
1233,2015,2334.251814,34,26,0,8,6,Iona
1387,1994,2334.225156,27,22,0,5,2,St Louis
1266,2007,2334.136931,32,23,0,9,3,Marquette
1125,2008,2334.054205,32,24,0,8,8,Belmont
1239,1986,2333.976736,28,19,0,9,8,Jacksonville
1228,2009,2333.932379,33,24,0,9,1,Illinois
1116,2006,2333.879387,31,22,0,9,2,Arkansas
1268,2001,2333.775796,31,21,0,10,1,Maryland
1447,2012,2333.753812,31,25,0,6,7,Wagner
1332,2002,2333.716756,30,22,0,8,2,Oregon
1397,2006,2333.689129,28,21,0,7,2,Tennessee
1412,2011,2333.688272,30,22,0,8,3,UAB
1102,2004,2333.663891,28,22,0,6,3,Air Force
1168,2008,2333.623163,31,23,0,8,1,CS Fullerton
1308,1993,2333.558631,29,22,0,7,0,New Mexico St
1277,1998,2333.524609,27,20,0,7,2,Michigan St
1274,2000,2333.47773,31,21,0,10,2,Miami FL
1207,2012,2333.44769,30,22,0,8,3,Georgetown
1334,2006,2333.388969,29,22,0,7,1,Pacific
1437,2007,2333.347949,31,21,0,10,3,Villanova
1354,1989,2333.285062,31,24,0,7,7,S Carolina St
1375,1998,2333.266112,27,21,0,6,5,South Alabama
1358,2003,2333.160217,27,21,0,6,2,Sam Houston St
1221,1990,2333.107135,28,23,0,5,7,Holy Cross
1256,2013,2333.073573,31,25,0,6,3,Louisiana Tech
1350,2001,2333.016207,27,21,0,6,12,Richmond
1443,1987,2332.868534,33,25,0,8,5,WKU
1228,2000,2332.859007,30,21,0,9,0,Illinois
1323,2010,2332.828195,34,23,0,11,2,Notre Dame
1385,2011,2332.69887,32,21,0,11,3,St John's
1234,1996,2332.603225,30,22,0,8,1,Iowa
1329,1998,2332.564903,27,21,0,6,2,Oklahoma St
1397,1999,2332.561908,28,20,0,8,2,Tennessee
1256,1989,2332.550156,30,22,0,8,7,Louisiana Tech
1207,1986,2332.544085,27,20,0,7,2,Georgetown
1277,1992,2332.347184,28,21,0,7,0,Michigan St
1401,2006,2332.23502,29,21,0,8,1,Texas A&M
1129,2008,2332.170925,32,24,0,8,1,Boise St
1176,2013,2332.108593,30,21,0,9,3,Denver
1214,2001,2332.092049,30,24,0,6,1,Hampton
1409,2014,2332.045803,33,21,0,12,1,Tulsa
1174,2000,2332.036758,31,24,0,7,1,Delaware
1361,2009,2332.032938,31,22,0,9,1,San Diego St
1164,1993,2332.004472,29,22,0,7,8,Coppin St
